Date,Open,High,Low,Close,Adj Close,Volume
2015-02-26,1337.500000,1347.099976,1313.150024,1328.180054,1175.730469,100572
2015-02-27,1326.500000,1335.449951,1309.119995,1331.880005,1179.005859,116408
2015-02-28,null,null,null,null,null,null
2015-03-02,1337.550049,1353.500000,1326.619995,1335.069946,1181.829590,82386
2015-03-03,1335.000000,1395.000000,1335.000000,1387.349976,1228.109009,234874
2015-03-04,1387.500000,1405.000000,1358.969971,1371.699951,1214.255493,178838
2015-03-05,1374.000000,1384.069946,1343.000000,1348.180054,1193.434814,155622
2015-03-09,1320.000000,1340.119995,1305.900024,1321.569946,1169.879028,170774
2015-03-10,1321.619995,1337.300049,1297.680054,1321.400024,1169.728882,194476
2015-03-11,1319.780029,1330.680054,1300.500000,1304.680054,1154.928101,159988
2015-03-12,1308.000000,1312.400024,1295.500000,1309.500000,1159.194702,116044
2015-03-13,1312.500000,1319.300049,1286.069946,1290.530029,1142.402100,141250
2015-03-16,1291.000000,1304.969971,1278.250000,1282.680054,1135.453125,87322
2015-03-17,1290.099976,1302.750000,1278.969971,1290.449951,1142.331421,97638
2015-03-18,1295.000000,1299.449951,1277.250000,1280.349976,1133.390503,91332
2015-03-19,1292.500000,1303.000000,1284.599976,1297.199951,1148.306274,103054
2015-03-20,1300.000000,1308.380005,1294.650024,1304.819946,1155.051758,201954
2015-03-23,1305.500000,1315.380005,1303.500000,1305.280029,1155.459106,71220
2015-03-24,1310.969971,1318.000000,1291.030029,1296.780029,1147.934570,118228
2015-03-25,1299.500000,1307.000000,1272.619995,1286.550049,1138.878906,217838
2015-03-26,1278.900024,1293.050049,1250.819946,1256.680054,1112.437622,92698
2015-03-27,1265.500000,1285.619995,1253.430054,1258.099976,1113.694458,122936
2015-03-30,1262.500000,1281.300049,1259.050049,1278.619995,1131.859131,78396
2015-03-31,1280.000000,1283.699951,1259.569946,1273.530029,1127.353149,129270
2015-04-01,1282.500000,1282.500000,1261.250000,1271.699951,1125.733276,349360
2015-04-06,1277.500000,1280.219971,1251.819946,1273.000000,1126.884155,120978
2015-04-07,1284.000000,1296.000000,1273.619995,1293.050049,1144.632813,102886
2015-04-08,1294.000000,1326.000000,1290.619995,1322.180054,1170.419312,109442
2015-04-09,1339.400024,1341.969971,1317.569946,1330.569946,1177.846191,135952
2015-04-10,1327.500000,1334.819946,1314.400024,1325.969971,1173.774292,75400
2015-04-13,1333.500000,1333.500000,1315.000000,1325.119995,1173.021729,75240
2015-04-15,1325.000000,1356.000000,1306.219971,1312.349976,1161.717529,280702
2015-04-16,1317.449951,1317.449951,1283.900024,1292.599976,1144.234497,230710
2015-04-17,1280.500000,1280.500000,1235.500000,1238.099976,1095.989868,748862
2015-04-20,1242.000000,1243.000000,1213.500000,1215.319946,1075.824707,1562296
2015-04-21,1219.449951,1225.000000,1201.000000,1213.430054,1074.151611,149130
2015-04-22,1212.500000,1234.069946,1203.550049,1223.949951,1083.464233,150400
2015-04-23,1236.050049,1238.219971,1216.500000,1228.430054,1087.430054,90060
2015-04-24,1229.000000,1257.500000,1225.000000,1248.449951,1105.151978,172258
2015-04-27,1254.500000,1259.300049,1243.180054,1250.150024,1106.656982,124642
2015-04-28,1252.500000,1253.319946,1228.050049,1247.280029,1104.116455,118132
2015-04-29,1247.000000,1247.500000,1226.530029,1242.819946,1100.168091,115012
2015-04-30,1242.000000,1242.000000,1214.150024,1233.319946,1091.758545,193446
2015-05-04,1241.000000,1251.930054,1228.569946,1239.550049,1097.273682,104748
2015-05-05,1250.619995,1267.500000,1250.069946,1259.619995,1115.039917,193750
2015-05-06,1255.500000,1258.500000,1228.300049,1231.430054,1090.085815,228294
2015-05-07,1232.500000,1278.000000,1230.000000,1271.650024,1125.689087,205580
2015-05-08,1276.000000,1293.400024,1260.030029,1265.349976,1120.112061,126866
2015-05-11,1272.500000,1281.430054,1263.119995,1277.900024,1131.221558,63760
2015-05-12,1277.500000,1279.619995,1257.680054,1260.599976,1115.907471,61376
2015-05-13,1262.930054,1272.500000,1241.969971,1259.969971,1115.349609,155434
2015-05-14,1264.250000,1264.250000,1243.119995,1249.969971,1106.497559,837928
2015-05-15,1254.000000,1265.000000,1250.500000,1254.819946,1110.790894,33502
2015-05-18,1257.500000,1262.500000,1247.500000,1259.680054,1115.093262,1831544
2015-05-19,1260.000000,1264.750000,1249.150024,1255.969971,1111.808716,212878
2015-05-20,1264.000000,1281.849976,1260.000000,1278.780029,1132.000732,108118
2015-05-21,1279.949951,1290.000000,1274.500000,1278.819946,1132.036133,70166
2015-05-22,1277.750000,1314.500000,1270.530029,1309.780029,1159.442505,737796
2015-05-25,1310.000000,1316.599976,1294.050049,1300.699951,1151.404663,74996
2015-05-26,1301.569946,1311.000000,1295.000000,1303.180054,1153.600098,53828
2015-05-27,1297.500000,1315.750000,1296.000000,1308.280029,1158.114868,96482
2015-05-28,1300.000000,1312.449951,1291.449951,1304.969971,1155.184570,76098
2015-05-29,1305.680054,1323.469971,1299.699951,1305.300049,1155.476929,195974
2015-06-01,1305.119995,1322.430054,1303.800049,1308.199951,1158.043945,73896
2015-06-02,1314.000000,1315.250000,1295.500000,1300.219971,1150.979736,103568
2015-06-03,1304.969971,1312.500000,1296.000000,1305.380005,1155.547485,100560
2015-06-04,1310.000000,1311.000000,1295.250000,1303.099976,1153.529297,68786
2015-06-05,1292.280029,1302.500000,1284.000000,1286.180054,1159.913940,222754
2015-06-08,1299.000000,1299.000000,1282.300049,1289.319946,1162.745728,69924
2015-06-09,1287.500000,1294.000000,1275.000000,1279.050049,1153.484131,53630
2015-06-10,1282.000000,1305.000000,1282.000000,1301.030029,1173.306519,89924
2015-06-11,1302.500000,1312.500000,1275.500000,1285.500000,1159.300903,83500
2015-06-12,1287.430054,1294.030029,1238.500000,1256.030029,1132.724121,211666
2015-06-15,1250.000000,1259.949951,1241.000000,1255.900024,1132.606812,204628
2015-06-16,1256.050049,1258.199951,1247.500000,1255.530029,1132.273193,62236
2015-06-17,1255.500000,1265.030029,1251.599976,1257.469971,1134.022827,92202
2015-06-18,1257.500000,1264.280029,1255.500000,1264.280029,1140.164185,82430
2015-06-19,1269.949951,1280.000000,1265.000000,1275.550049,1150.327759,60832
2015-06-22,1276.280029,1302.500000,1276.000000,1297.849976,1170.438232,58294
2015-06-23,1300.000000,1300.000000,1285.530029,1288.849976,1162.322021,145588
2015-06-24,1291.000000,1292.900024,1280.000000,1284.199951,1158.128540,116180
2015-06-25,1283.500000,1287.000000,1273.250000,1275.880005,1150.625244,54504
2015-06-26,1276.500000,1299.000000,1276.500000,1297.030029,1169.698975,67198
2015-06-29,1290.000000,1301.599976,1273.000000,1296.780029,1169.473389,101602
2015-06-30,1295.000000,1295.000000,1273.500000,1276.099976,1150.823730,108860
2015-07-01,1282.500000,1299.500000,1280.069946,1295.900024,1168.679810,65830
2015-07-02,1304.400024,1304.400024,1287.500000,1290.430054,1163.746704,72456
2015-07-03,1288.500000,1304.319946,1285.500000,1302.400024,1174.541870,58990
2015-07-06,1295.000000,1321.699951,1290.949951,1316.400024,1187.167480,92850
2015-07-07,1317.500000,1323.319946,1302.449951,1309.530029,1180.971924,78296
2015-07-08,1300.500000,1311.219971,1292.050049,1297.030029,1169.698975,303412
2015-07-09,1300.000000,1300.000000,1252.880005,1260.699951,1136.935425,259988
2015-07-10,1281.000000,1281.000000,1227.500000,1235.949951,1114.615356,606696
2015-07-13,1242.000000,1259.150024,1240.000000,1254.300049,1131.163940,128048
2015-07-14,1254.500000,1255.900024,1245.500000,1249.750000,1127.060425,95370
2015-07-15,1251.500000,1275.000000,1251.500000,1273.119995,1148.136108,92056
2015-07-16,1270.500000,1279.219971,1263.000000,1269.069946,1144.483887,80986
2015-07-17,1270.500000,1283.500000,1270.500000,1279.680054,1154.052246,73088
2015-07-20,1279.500000,1294.500000,1277.180054,1289.780029,1168.181519,65860
2015-07-21,1289.750000,1299.530029,1278.000000,1281.430054,1160.618774,79240
2015-07-22,1280.000000,1283.949951,1260.699951,1264.050049,1144.877319,135736
2015-07-23,1267.500000,1269.219971,1241.500000,1243.969971,1126.690430,126690
2015-07-24,1257.000000,1258.500000,1246.930054,1251.880005,1133.854614,53340
2015-07-27,1250.000000,1252.500000,1241.030029,1248.449951,1130.748047,130690
2015-07-28,1250.000000,1259.469971,1246.030029,1250.750000,1132.831055,64630
2015-07-29,1256.000000,1257.719971,1242.449951,1254.050049,1135.820313,78546
2015-07-30,1255.000000,1257.500000,1238.500000,1240.469971,1123.520264,100382
2015-07-31,1245.000000,1259.250000,1244.280029,1255.000000,1136.680420,83126
2015-08-03,1254.949951,1262.000000,1250.000000,1253.969971,1135.747803,48678
2015-08-04,1255.000000,1260.400024,1242.900024,1254.650024,1136.363525,60430
2015-08-05,1255.000000,1273.930054,1255.000000,1270.819946,1151.009155,66790
2015-08-06,1275.000000,1291.000000,1275.000000,1287.150024,1165.799438,79392
2015-08-07,1287.150024,1287.150024,1274.119995,1275.849976,1155.564941,43454
2015-08-10,1281.500000,1294.000000,1279.150024,1285.400024,1164.214355,63296
2015-08-11,1285.000000,1304.969971,1272.030029,1301.530029,1178.823730,116824
2015-08-12,1301.500000,1344.800049,1301.500000,1335.699951,1209.772461,401028
2015-08-13,1335.750000,1341.250000,1313.530029,1318.699951,1194.374878,89796
2015-08-14,1317.550049,1356.500000,1317.550049,1346.819946,1219.843750,135894
2015-08-17,1347.000000,1347.000000,1327.719971,1342.380005,1215.822632,83512
2015-08-18,1350.000000,1373.000000,1347.099976,1367.300049,1238.393311,103260
2015-08-19,1375.000000,1375.469971,1359.030029,1365.699951,1236.943970,62588
2015-08-20,1366.000000,1366.000000,1337.619995,1345.599976,1218.739136,66368
2015-08-21,1345.150024,1363.900024,1328.500000,1337.550049,1211.447876,108304
2015-08-24,1337.500000,1337.500000,1285.000000,1289.599976,1168.018433,167770
2015-08-25,1292.500000,1309.050049,1268.050049,1283.680054,1162.656860,155944
2015-08-26,1282.719971,1319.469971,1257.449951,1288.380005,1166.913696,108616
2015-08-27,1307.599976,1307.599976,1273.500000,1288.800049,1167.293945,63812
2015-08-28,1299.500000,1302.449951,1280.000000,1285.319946,1164.142212,80804
2015-08-31,1291.930054,1294.219971,1266.500000,1282.619995,1161.696533,85438
2015-09-01,1283.500000,1305.000000,1265.500000,1269.400024,1149.722900,98388
2015-09-02,1280.000000,1309.500000,1273.300049,1296.599976,1174.358521,106866
2015-09-03,1307.000000,1307.000000,1288.500000,1302.619995,1179.811035,57044
2015-09-04,1312.500000,1312.500000,1271.219971,1274.719971,1154.541382,90636
2015-09-07,1276.000000,1279.750000,1267.500000,1269.750000,1150.039917,46044
2015-09-08,1271.500000,1281.849976,1261.530029,1271.050049,1151.217407,512514
2015-09-09,1280.000000,1287.500000,1273.319946,1275.319946,1155.084595,62014
2015-09-10,1270.000000,1288.000000,1263.530029,1271.180054,1151.335083,110606
2015-09-11,1274.949951,1284.000000,1267.599976,1272.750000,1152.757080,81920
2015-09-14,1277.500000,1282.349976,1272.569946,1275.380005,1155.139160,34628
2015-09-15,1275.380005,1279.000000,1268.000000,1271.569946,1151.688477,68234
2015-09-16,1274.000000,1281.969971,1271.750000,1275.569946,1155.311157,41600
2015-09-18,1280.000000,1292.500000,1273.900024,1277.069946,1156.669800,94246
2015-09-21,1269.000000,1277.069946,1267.069946,1275.349976,1155.112061,54602
2015-09-22,1277.069946,1286.000000,1246.949951,1263.180054,1144.089478,89186
2015-09-23,1263.500000,1278.650024,1257.500000,1267.030029,1147.576294,74106
2015-09-24,1267.000000,1291.969971,1265.949951,1287.800049,1166.388062,133316
2015-09-28,1290.000000,1309.469971,1290.000000,1295.180054,1173.072632,55330
2015-09-29,1286.000000,1316.000000,1285.000000,1295.099976,1173.000122,74704
2015-09-30,1315.000000,1320.900024,1285.780029,1293.849976,1171.868042,90546
2015-10-01,1300.000000,1322.500000,1295.300049,1319.849976,1195.416626,110352
2015-10-05,1325.000000,1384.500000,1325.000000,1356.719971,1228.810669,215412
2015-10-06,1362.500000,1362.699951,1340.099976,1347.849976,1220.776733,133480
2015-10-07,1347.849976,1358.219971,1323.550049,1327.550049,1202.390869,131440
2015-10-08,1332.530029,1339.000000,1310.250000,1317.380005,1193.179688,96736
2015-10-09,1339.000000,1339.000000,1305.000000,1314.930054,1190.960449,118000
2015-10-12,1333.500000,1335.000000,1292.650024,1296.199951,1173.996216,191846
2015-10-13,1302.500000,1306.219971,1284.030029,1298.699951,1176.260620,243962
2015-10-14,1275.000000,1275.000000,1240.000000,1241.699951,1124.634277,723396
2015-10-15,1245.000000,1252.500000,1232.500000,1234.319946,1117.950073,843970
2015-10-16,1245.000000,1246.000000,1235.000000,1237.969971,1121.255981,113920
2015-10-19,1239.000000,1246.500000,1229.000000,1243.430054,1126.201416,157074
2015-10-20,1246.500000,1264.900024,1246.250000,1263.349976,1144.243408,123862
2015-10-21,1263.380005,1271.099976,1259.349976,1262.750000,1148.700684,123038
2015-10-23,1267.500000,1271.000000,1263.530029,1268.099976,1158.613892,75840
2015-10-26,1272.500000,1274.000000,1258.500000,1267.599976,1158.157104,84658
2015-10-27,1267.599976,1271.969971,1260.719971,1264.900024,1155.690308,63014
2015-10-28,1263.000000,1265.000000,1253.800049,1262.319946,1153.333130,73428
2015-10-29,1265.000000,1265.000000,1246.500000,1248.069946,1140.313110,179668
2015-10-30,1250.500000,1255.500000,1242.500000,1248.650024,1140.843140,87304
2015-11-02,1248.500000,1258.449951,1244.030029,1255.599976,1147.193237,76464
2015-11-03,1260.000000,1272.780029,1259.280029,1271.300049,1161.537720,70980
2015-11-04,1275.500000,1275.500000,1260.099976,1264.719971,1155.525879,58756
2015-11-05,1269.469971,1269.500000,1242.569946,1245.380005,1137.855713,252790
2015-11-06,1244.000000,1257.800049,1241.500000,1252.880005,1144.708130,46934
2015-11-09,1242.000000,1250.300049,1234.469971,1237.530029,1130.683228,242028
2015-11-10,1238.000000,1239.000000,1225.750000,1230.849976,1124.580078,199900
2015-11-13,1232.500000,1232.500000,1193.849976,1198.650024,1095.160400,210762
2015-11-16,1200.000000,1200.000000,1177.500000,1187.449951,1084.927124,142860
2015-11-17,1190.500000,1199.219971,1187.880005,1195.250000,1092.053711,108060
2015-11-18,1195.280029,1195.280029,1173.469971,1175.949951,1074.420166,193076
2015-11-19,1185.000000,1190.619995,1176.030029,1181.599976,1079.582153,316556
2015-11-20,1182.050049,1211.000000,1182.000000,1197.780029,1094.365356,101632
2015-11-23,1206.949951,1206.949951,1192.069946,1195.849976,1092.602051,62248
2015-11-24,1194.000000,1195.949951,1182.500000,1185.050049,1082.734619,55752
2015-11-26,1186.000000,1190.900024,1169.000000,1172.569946,1071.331909,89382
2015-11-27,1173.000000,1178.949951,1166.500000,1176.319946,1074.757935,129668
2015-11-30,1180.000000,1190.650024,1176.000000,1182.619995,1080.514282,89252
2015-12-01,1182.500000,1189.199951,1178.599976,1181.069946,1079.098022,89434
2015-12-02,1183.500000,1185.469971,1174.500000,1182.619995,1080.514282,82846
2015-12-03,1183.000000,1186.280029,1173.750000,1175.430054,1073.944946,136578
2015-12-04,1169.900024,1170.000000,1161.000000,1165.069946,1064.479370,164818
2015-12-07,1165.500000,1172.500000,1158.319946,1162.050049,1061.720093,162092
2015-12-08,1161.500000,1174.250000,1159.000000,1164.750000,1064.187134,212822
2015-12-09,1165.000000,1185.500000,1160.280029,1182.849976,1080.724243,172142
2015-12-10,1185.000000,1196.199951,1176.750000,1190.380005,1087.604248,108516
2015-12-11,1197.500000,1197.500000,1181.530029,1193.619995,1090.564575,107072
2015-12-14,1172.449951,1192.219971,1167.500000,1188.719971,1086.087524,269902
2015-12-15,1190.000000,1192.449951,1182.849976,1187.599976,1085.064209,53926
2015-12-16,1198.969971,1207.280029,1192.849976,1203.550049,1099.637207,252840
2015-12-17,1210.000000,1222.880005,1197.599976,1220.180054,1114.831299,137124
2015-12-18,1218.780029,1218.780029,1201.569946,1208.219971,1103.904053,320128
2015-12-21,1205.000000,1224.000000,1203.719971,1220.469971,1115.096313,73056
2015-12-22,1220.530029,1220.530029,1200.250000,1202.969971,1099.107178,69932
2015-12-23,1205.680054,1217.500000,1205.000000,1210.199951,1105.712891,48366
2015-12-24,1210.000000,1217.969971,1201.900024,1216.680054,1111.633667,38392
2015-12-28,1211.000000,1231.449951,1211.000000,1229.250000,1123.118408,414864
2015-12-29,1230.000000,1232.250000,1222.500000,1225.969971,1120.121338,48200
2015-12-30,1226.000000,1228.500000,1206.500000,1209.199951,1104.799194,54808
2015-12-31,1210.000000,1224.000000,1204.500000,1219.599976,1114.301270,62962
2016-01-01,1216.050049,1218.180054,1206.199951,1208.119995,1103.812500,64378
2016-01-04,1208.050049,1208.050049,1184.530029,1187.750000,1085.201416,262498
2016-01-05,1191.500000,1193.180054,1171.780029,1175.180054,1073.716675,146954
2016-01-06,1182.500000,1192.250000,1176.099976,1190.599976,1087.805054,90250
2016-01-07,1187.500000,1189.849976,1179.930054,1185.030029,1082.716064,132686
2016-01-08,1190.000000,1204.500000,1186.469971,1198.619995,1095.132935,69254
2016-01-11,1198.219971,1198.219971,1174.949951,1181.500000,1079.490845,65566
2016-01-12,1183.969971,1183.969971,1150.550049,1162.030029,1061.702026,291138
2016-01-13,1158.500000,1163.969971,1129.000000,1140.150024,1041.711182,672554
2016-01-14,1137.500000,1148.750000,1126.300049,1139.469971,1041.089844,244870
2016-01-15,1145.000000,1145.680054,1129.069946,1131.750000,1034.036255,175192
2016-01-18,1135.000000,1145.500000,1131.500000,1141.219971,1042.688599,144486
2016-01-19,1141.500000,1146.500000,1133.619995,1139.500000,1041.116943,54776
2016-01-20,1139.500000,1141.250000,1121.880005,1138.800049,1040.477783,119194
2016-01-21,1140.000000,1143.119995,1123.500000,1130.599976,1037.998657,105962
2016-01-22,1133.000000,1150.500000,1130.000000,1147.619995,1053.624756,298538
2016-01-25,1147.569946,1169.400024,1146.530029,1152.969971,1058.536499,66944
2016-01-27,1151.969971,1163.969971,1141.849976,1159.800049,1064.807129,68270
2016-01-28,1155.000000,1173.500000,1155.000000,1165.449951,1069.994141,70362
2016-01-29,1169.500000,1199.119995,1168.050049,1195.599976,1097.674927,74230
2016-02-01,1196.000000,1206.000000,1180.530029,1201.099976,1102.724365,57782
2016-02-02,1204.000000,1215.250000,1190.000000,1200.750000,1102.402954,76890
2016-02-03,1188.500000,1211.449951,1178.469971,1208.530029,1109.546021,82094
2016-02-04,1210.000000,1218.780029,1201.599976,1208.719971,1109.720215,172872
2016-02-05,1203.050049,1219.969971,1203.050049,1212.930054,1113.585571,47698
2016-02-08,1207.500000,1207.500000,1175.000000,1184.250000,1087.254517,87642
2016-02-09,1165.500000,1166.000000,1128.500000,1140.719971,1047.289673,206276
2016-02-10,1140.000000,1145.000000,1129.030029,1135.030029,1042.066040,141830
2016-02-11,1135.550049,1142.500000,1086.550049,1098.030029,1008.096375,122050
2016-02-12,1099.000000,1121.000000,1083.969971,1113.250000,1022.069702,138038
2016-02-15,1122.800049,1153.250000,1120.000000,1134.780029,1041.836304,1508258
2016-02-16,1135.000000,1140.500000,1122.400024,1133.880005,1041.010010,53672
2016-02-17,1135.349976,1140.949951,1124.030029,1139.000000,1045.710693,86912
2016-02-18,1140.030029,1159.719971,1139.500000,1157.650024,1062.833374,63574
2016-02-19,1157.000000,1162.650024,1153.500000,1160.099976,1065.082642,37690
2016-02-22,1160.250000,1171.719971,1152.550049,1157.099976,1062.328003,814442
2016-02-23,1158.000000,1160.000000,1126.949951,1132.550049,1039.789063,367304
2016-02-24,1132.000000,1132.000000,1102.750000,1109.319946,1018.461487,94352
2016-02-25,1111.000000,1119.000000,1092.069946,1106.119995,1015.523804,118910
2016-02-26,1119.000000,1128.469971,1101.300049,1107.349976,1016.653015,72152
2016-02-29,1107.000000,1115.000000,1059.500000,1090.949951,1001.596313,286204
2016-03-01,1091.250000,1142.250000,1081.750000,1137.500000,1044.333618,101882
2016-03-02,1145.550049,1165.000000,1128.030029,1159.780029,1064.788818,99492
2016-03-03,1162.000000,1194.750000,1150.599976,1188.650024,1091.294434,151934
2016-03-04,1186.500000,1188.969971,1175.000000,1179.530029,1082.921265,57200
2016-03-08,1172.500000,1182.500000,1153.000000,1177.199951,1080.781982,64442
2016-03-09,1175.000000,1184.430054,1149.000000,1178.099976,1081.608154,86988
2016-03-10,1178.000000,1178.000000,1157.699951,1174.000000,1077.843994,62364
2016-03-11,1174.000000,1194.949951,1168.449951,1183.000000,1086.106934,431996
2016-03-14,1185.000000,1198.449951,1170.000000,1176.000000,1079.680054,55424
2016-03-15,1177.500000,1178.469971,1160.000000,1164.819946,1069.416016,46922
2016-03-16,1161.699951,1165.500000,1154.099976,1163.680054,1068.369385,37024
2016-03-17,1165.050049,1180.819946,1165.050049,1175.880005,1079.569946,73026
2016-03-18,1181.500000,1217.500000,1181.500000,1213.619995,1114.219116,164462
2016-03-21,1215.000000,1228.500000,1209.930054,1221.819946,1121.747314,92452
2016-03-22,1223.000000,1242.500000,1217.800049,1237.030029,1135.711792,88790
2016-03-23,1239.000000,1242.500000,1228.550049,1237.349976,1136.005371,246460
2016-03-28,1242.550049,1258.969971,1230.599976,1236.780029,1135.482056,99430
2016-03-29,1237.500000,1243.199951,1225.000000,1233.930054,1132.865601,59094
2016-03-30,1235.000000,1251.500000,1232.500000,1244.180054,1142.276123,57840
2016-03-31,1244.000000,1267.000000,1236.250000,1258.030029,1154.991699,98368
2016-04-01,1252.530029,1260.469971,1217.780029,1227.699951,1127.145508,136238
2016-04-04,1234.500000,1243.900024,1224.000000,1235.349976,1134.169067,67740
2016-04-05,1236.150024,1242.000000,1223.380005,1231.319946,1130.469482,398780
2016-04-06,1232.500000,1243.750000,1230.030029,1239.449951,1137.933472,74266
2016-04-07,1239.449951,1241.699951,1229.449951,1235.469971,1134.279419,42450
2016-04-08,1232.500000,1233.449951,1212.599976,1214.349976,1114.889282,66518
2016-04-11,1225.000000,1257.219971,1206.069946,1253.319946,1150.667236,109704
2016-04-12,1253.319946,1259.619995,1243.719971,1256.250000,1153.357544,61282
2016-04-13,1262.500000,1271.699951,1256.530029,1261.569946,1158.241577,67650
2016-04-18,1224.500000,1276.569946,1224.500000,1261.199951,1157.901855,452424
2016-04-20,1274.000000,1274.000000,1221.000000,1225.949951,1125.538940,483590
2016-04-21,1231.000000,1233.449951,1207.500000,1211.599976,1112.364380,179398
2016-04-22,1205.500000,1217.500000,1202.469971,1208.599976,1109.610229,139456
2016-04-25,1208.500000,1227.099976,1203.000000,1224.150024,1123.886597,131934
2016-04-26,1217.500000,1246.400024,1217.500000,1244.000000,1142.110962,129506
2016-04-27,1244.949951,1256.000000,1238.680054,1252.780029,1150.171753,89546
2016-04-28,1254.000000,1268.180054,1250.000000,1263.469971,1159.986084,148142
2016-04-29,1260.000000,1269.800049,1255.550049,1265.030029,1161.418457,711036
2016-05-02,1265.030029,1265.030029,1250.030029,1262.569946,1159.159668,45652
2016-05-03,1260.000000,1265.000000,1237.550049,1240.119995,1138.548584,139044
2016-05-04,1235.500000,1246.050049,1228.969971,1239.119995,1137.630493,62108
2016-05-05,1240.319946,1245.199951,1232.500000,1237.000000,1135.684204,93840
2016-05-06,1235.000000,1242.000000,1216.000000,1236.069946,1134.830078,54464
2016-05-09,1236.069946,1259.949951,1229.319946,1257.680054,1154.670288,93348
2016-05-10,1257.000000,1266.430054,1248.550049,1261.800049,1158.452759,43958
2016-05-11,1257.500000,1262.000000,1244.030029,1258.880005,1155.772095,97016
2016-05-12,1259.500000,1285.000000,1259.500000,1283.530029,1178.402954,110112
2016-05-13,1282.500000,1282.500000,1256.000000,1261.699951,1158.360962,94694
2016-05-16,1262.000000,1281.969971,1262.000000,1276.900024,1172.316040,55638
2016-05-17,1278.000000,1295.430054,1276.500000,1285.099976,1179.844360,106632
2016-05-18,1285.099976,1285.099976,1263.849976,1275.219971,1170.773682,64916
2016-05-19,1275.000000,1279.949951,1263.880005,1277.780029,1173.123901,84588
2016-05-20,1282.469971,1282.500000,1263.000000,1266.030029,1162.336426,164252
2016-05-23,1266.000000,1273.880005,1240.500000,1245.849976,1143.809204,378854
2016-05-24,1241.949951,1244.000000,1230.500000,1233.750000,1132.700317,226002
2016-05-25,1244.280029,1266.000000,1244.280029,1263.349976,1159.875977,151286
2016-05-26,1263.000000,1284.500000,1253.150024,1276.400024,1171.857056,112572
2016-05-27,1280.500000,1290.000000,1275.000000,1286.030029,1180.698242,122420
2016-05-30,1292.500000,1321.500000,1292.500000,1317.680054,1209.755981,131610
2016-05-31,1310.500000,1322.719971,1285.000000,1287.550049,1182.093872,94854
2016-06-01,1288.949951,1321.280029,1285.930054,1315.930054,1208.149292,127640
2016-06-02,1314.750000,1325.500000,1304.500000,1323.449951,1215.053345,64806
2016-06-03,1325.500000,1329.300049,1310.300049,1315.430054,1207.690430,72042
2016-06-06,1314.780029,1319.930054,1302.500000,1305.680054,1223.859375,63824
2016-06-07,1313.500000,1319.449951,1307.500000,1315.719971,1233.270142,36318
2016-06-08,1315.000000,1315.000000,1303.469971,1305.550049,1223.737549,36440
2016-06-09,1310.000000,1312.300049,1279.000000,1288.750000,1207.990234,81036
2016-06-10,1288.500000,1301.119995,1278.000000,1280.469971,1200.229248,60666
2016-06-13,1275.000000,1277.819946,1260.500000,1275.969971,1196.011108,73008
2016-06-14,1275.000000,1278.449951,1259.119995,1267.349976,1187.931274,72004
2016-06-15,1265.000000,1281.849976,1261.800049,1277.849976,1197.773315,75630
2016-06-16,1280.250000,1282.400024,1258.880005,1278.550049,1198.429688,63996
2016-06-17,1279.500000,1304.900024,1279.500000,1301.750000,1220.175537,85018
2016-06-20,1299.750000,1331.469971,1297.400024,1327.849976,1244.640015,227400
2016-06-21,1330.000000,1330.550049,1320.000000,1323.650024,1240.703247,86732
2016-06-22,1323.650024,1337.719971,1317.000000,1332.750000,1249.233154,111096
2016-06-23,1327.050049,1328.969971,1312.500000,1322.150024,1239.297363,80824
2016-06-24,1292.500000,1296.050049,1258.550049,1285.349976,1204.803345,305350
2016-06-27,1274.000000,1274.000000,1242.069946,1247.680054,1169.493896,209156
2016-06-28,1247.750000,1251.000000,1227.500000,1230.900024,1153.765503,186920
2016-06-29,1238.500000,1254.500000,1233.500000,1249.800049,1171.480957,116686
2016-06-30,1257.000000,1281.900024,1250.280029,1275.400024,1195.476929,371228
2016-07-01,1276.550049,1285.500000,1247.500000,1250.900024,1172.512207,97622
2016-07-04,1260.000000,1262.500000,1245.000000,1247.400024,1169.231445,105550
2016-07-05,1249.000000,1249.000000,1238.500000,1241.349976,1163.560547,60660
2016-07-07,1244.000000,1246.449951,1212.500000,1214.530029,1138.421387,147614
2016-07-08,1217.500000,1221.500000,1202.250000,1212.750000,1136.752808,228290
2016-07-11,1213.500000,1234.500000,1213.500000,1231.819946,1154.627808,101140
2016-07-12,1234.500000,1238.319946,1218.500000,1230.750000,1153.624756,62036
2016-07-13,1238.000000,1249.000000,1225.780029,1245.699951,1167.637939,112434
2016-07-14,1244.250000,1263.430054,1236.030029,1260.150024,1181.182739,182280
2016-07-15,1262.000000,1264.000000,1214.030029,1220.949951,1144.438843,578922
2016-07-18,1222.500000,1235.000000,1214.469971,1216.750000,1140.502319,182726
2016-07-19,1215.000000,1233.530029,1215.000000,1230.780029,1153.653076,76850
2016-07-20,1229.000000,1249.500000,1224.030029,1246.619995,1168.500488,116480
2016-07-21,1245.000000,1257.500000,1233.000000,1250.619995,1172.249756,98400
2016-07-22,1245.000000,1260.449951,1240.000000,1254.569946,1175.952271,85330
2016-07-25,1254.250000,1277.500000,1253.530029,1275.780029,1202.061035,125844
2016-07-26,1275.500000,1281.500000,1265.650024,1274.150024,1200.525146,85622
